carrier,service,origin_cep,dest_city,dest_uf,box_cm,weight_kg,dim_weight_kg,price_brl,days,source_url,measured_at,is_estimate,notes
Jadlog,.Com,03005-000,Fortaleza,CE,40x30x25,2,5.0,110.42,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:58.010295Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Fortaleza,CE,40x30x25,2,5.0,50.38,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:58.010295Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Fortaleza,CE,40x30x25,2,5.0,85.22,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:58.010295Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Fortaleza,CE,40x30x25,2,5.0,26.58,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:58.010295Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Fortaleza,CE,40x30x25,2,5.0,89.64,12,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:58.010295Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 11-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,São Luís,MA,60x40x20,1,8.0,86.90,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,São Luís,MA,60x40x20,1,8.0,205.26,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,São Luís,MA,60x40x20,1,8.0,124.53,11,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 10-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,São Luís,MA,60x40x20,1,8.0,177.14,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 9-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,São Luís,MA,60x40x20,1,8.0,59.42,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,São Luís,MA,60x40x20,1,8.0,99.89,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,São Luís,MA,60x40x20,1,8.0,133.62,11,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 10-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,São Luís,MA,60x40x20,1,8.0,142.46,12,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 11-13 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,São Luís,MA,60x40x20,1,8.0,113.20,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,São Luís,MA,60x40x20,1,8.0,117.66,13,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 12-14 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,São Luís,MA,60x40x20,1,8.0,134.95,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:44:59.809956Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,São Luís,MA,40x30x25,2,5.0,44.86,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,São Luís,MA,40x30x25,2,5.0,96.55,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,São Luís,MA,40x30x25,2,5.0,79.20,11,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 10-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,São Luís,MA,40x30x25,2,5.0,133.66,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 9-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,São Luís,MA,40x30x25,2,5.0,52.29,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,São Luís,MA,40x30x25,2,5.0,66.81,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,São Luís,MA,40x30x25,2,5.0,95.99,11,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 10-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,São Luís,MA,40x30x25,2,5.0,107.34,12,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 11-13 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,São Luís,MA,40x30x25,2,5.0,40.90,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,São Luís,MA,40x30x25,2,5.0,85.24,13,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 12-14 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,São Luís,MA,40x30x25,2,5.0,89.50,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:01.351781Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Belém,PA,60x40x20,1,8.0,70.47,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:02.876050Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Belém,PA,60x40x20,1,8.0,169.83,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:02.876050Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Belém,PA,60x40x20,1,8.0,103.93,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:02.876050Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 9-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Belém,PA,60x40x20,1,8.0,146.35,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:02.876050Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
